Number;Type;X;Y;Z
1;1;55.165748;-25.760158;66.892623
1;1;30.644973;7.989794;-107.742856
1;1;69.406065;-45.360273;59.257821
1;1;17.180459;26.522107;-96.765535
1;1;81.825283;-62.453860;45.157692
1;1;6.055107;41.834840;-79.824811
1;1;91.434094;-75.679254;25.715442
1;1;-1.844842;52.708188;-58.270172
1;1;97.467065;-83.982926;2.479830
1;1;-5.890085;58.275987;-33.818649
1;1;99.443614;-86.703412;-22.698207
1;1;-5.758379;58.094709;-8.418036
1;1;97.206289;-83.623999;-47.813003
1;1;-1.460216;52.178795;15.908269
1;1;90.933315;-74.989991;-70.863926
1;1;6.662015;40.999503;37.222446
1;1;81.124394;-61.489168;-90.014753
1;1;17.961302;25.447369;53.826620
1;1;68.560897;-44.196999;-103.739942
1;1;31.537550;6.761267;64.398113
1;1;101.872723;-84.942889;-21.904302
1;1;-3.399219;59.951508;-9.203502
1;1;99.765704;-82.042827;-47.051697
1;1;0.772647;54.209428;15.186361
1;1;93.612493;-73.573657;-70.195865
1;1;8.784049;43.182679;36.621603
1;1;83.903248;-60.210029;-89.493154
1;1;19.996804;27.749645;53.394705
1;1;71.411405;-43.016482;-103.406355
1;1;33.517711;9.139714;64.169531
1;1;57.132056;-23.362644;-110.827148
1;1;48.269702;-11.164659;68.087765
1;1;42.202685;-2.814128;-111.164399
1;1;63.077641;-31.546039;64.837282
1;1;27.812558;16.992183;-104.391242
1;1;76.761937;-50.380857;54.677015
1;1;15.107984;34.478529;-91.047222
1;1;88.232507;-66.168742;38.416324
1;1;5.101002;48.251958;-72.195317
1;1;96.575611;-77.652040;17.350526
1;1;-1.411237;57.215286;-49.337258
1;1;101.126643;-83.915998;-6.842289
1;1;-3.909972;60.654500;-24.293906
1;1;101.523070;-84.461633;-32.234936
1;1;-2.196156;58.295635;0.939800
1;1;97.733313;-79.245480;-56.804649
1;1;3.593690;50.326595;24.353759
1;1;90.059261;-68.683054;-78.594222
1;1;12.998350;37.382191;44.082827
1;1;79.112226;-53.615753;-95.867908
1;1;25.268655;20.493566;58.555397
1;1;65.764242;-35.243829;-107.249695
1;1;39.427158;1.006057;66.618595
1;1;51.078602;-15.030779;-111.832917
1;1;54.346002;-19.527970;67.630109
1;1;36.225155;5.413237;-109.252478
1;1;68.836761;-39.472788;61.509363
1;1;22.387118;24.459661;-99.713933
1;1;81.745108;-57.239603;48.743933
1;1;10.666822;40.591265;-83.977117
1;1;92.042771;-71.413122;30.350704
1;1;1.997898;52.523014;-63.295616
1;1;98.909446;-80.864289;7.794872
1;1;-2.929092;59.304434;-39.316908
1;1;101.798137;-84.840230;-17.126779
1;1;-3.721666;60.395319;-13.951121
1;1;100.478732;-83.024225;-42.429006
1;1;-0.316689;55.708770;10.781121
1;1;95.056334;-75.560934;-66.096246
1;1;7.014600;45.618116;32.909660
1;1;85.962888;-63.044880;-86.243181
1;1;17.688196;30.927171;50.671750
1;1;73.922774;-46.473085;-101.264918
1;1;30.853846;12.806209;62.652474
1;1;59.895099;-27.165647;-109.964834
1;1;45.462782;-7.301266;67.897453
1;1;44.997301;-6.660586;-111.649898
1;1;60.351264;-27.793503;65.988876
1;1;30.416128;13.408676;-106.185880
1;1;74.333284;-47.038103;57.078779
1;1;17.313110;31.443433;-94.008039
1;1;86.295043;-63.502052;41.876934
1;1;6.732025;46.007048;-76.086457
1;1;95.283674;-75.873841;21.594314
1;1;-0.484244;55.939390;-53.848754
1;1;100.583147;-83.167941;-2.153382
1;1;-3.760853;60.449255;-29.066376
1;1;101.771310;-84.803307;-27.474425
1;1;-2.836789;59.177390;-3.713470
1;1;98.753515;-80.649667;-52.351755
1;1;2.214337;52.225111;20.190364
1;1;91.770156;-71.037899;-74.803658
1;1;10.990156;40.146232;40.740962
1;1;81.377525;-56.733669;-93.041629
1;1;22.791591;23.902951;56.301273
1;1;68.403492;-38.876445;-105.612841
1;1;36.678547;4.789197;65.631773
1;1;53.881562;-18.888723;-111.515879
1;1;51.544795;-15.672439;67.989200
1;1;38.968543;1.637287;-110.280511
1;1;66.206101;-35.851995;63.185762
1;1;24.852397;21.066495;-102.005144
1;1;79.494551;-54.141978;51.604098
1;1;12.657610;37.851180;-87.348990
1;1;90.351597;-69.085420;34.166797
1;1;3.355609;50.654285;-67.479549
1;1;97.912372;-79.491934;12.262904
1;1;-2.312611;58.455921;-43.979611
1;1;101.574589;-84.532543;-12.362729
1;1;-3.895525;60.634615;-18.721166
1;1;101.046518;-83.805715;-37.748437
1;1;-1.267038;57.016813;6.283712
1;1;96.370224;-77.369350;-61.872012
1;1;5.363466;47.890708;29.043149
1;1;87.918220;-65.736163;-82.811781
1;1;15.467804;33.983279;47.744141
1;1;76.363785;-49.832849;-98.899696
1;1;28.241072;16.402384;60.896978
1;1;62.627341;-30.926255;-108.854201
1;1;42.665758;-3.451493;67.453913
1;1;47.803124;-10.522471;-111.882328
1;1;57.592799;-23.996802;66.892623
1;1;33.072024;9.753150;-107.742856
1;1;71.833116;-43.596918;59.257821
1;1;19.607510;28.285463;-96.765535
1;1;84.252334;-60.690505;45.157692
1;1;8.482158;43.598196;-79.824811
1;1;93.861145;-73.915898;25.715442
1;1;0.582209;54.471544;-58.270172
1;1;99.894116;-82.219571;2.479830
1;1;-3.463034;60.039342;-33.818649
1;1;101.870665;-84.940056;-22.698207
1;1;-3.331328;59.858065;-8.418036
1;1;99.633340;-81.860643;-47.813003
1;1;0.966835;53.942151;15.908269
1;1;93.360366;-73.226635;-70.863926
1;1;9.089066;42.762858;37.222446
1;1;83.551444;-59.725813;-90.014753
1;1;20.388353;27.210724;53.826620
1;1;70.987948;-42.433643;-103.739942
1;1;33.964601;8.524623;64.398113
1;1;104.299774;-83.179533;-21.904302
1;1;-0.972168;61.714864;-9.203502
1;1;102.192755;-80.279471;-47.051697
1;1;3.199698;55.972784;15.186361
1;1;96.039543;-71.810301;-70.195865
1;1;11.211100;44.946035;36.621603
1;1;86.330299;-58.446673;-89.493154
1;1;22.423855;29.513001;53.394705
1;1;73.838456;-41.253126;-103.406355
1;1;35.944762;10.903069;64.169531
1;1;59.559107;-21.599288;-110.827148
1;1;50.696753;-9.401304;68.087765
1;1;44.629736;-1.050772;-111.164399
1;1;65.504692;-29.782684;64.837282
1;1;30.239609;18.755539;-104.391242
1;1;79.188988;-48.617501;54.677015
1;1;17.535035;36.241884;-91.047222
1;1;90.659558;-64.405386;38.416324
1;1;7.528053;50.015313;-72.195317
1;1;99.002662;-75.888684;17.350526
1;1;1.015814;58.978642;-49.337258
1;1;103.553694;-82.152642;-6.842289
1;1;-1.482921;62.417856;-24.293906
1;1;103.950121;-82.698277;-32.234936
1;1;0.230895;60.058991;0.939800
1;1;100.160364;-77.482124;-56.804649
1;1;6.020741;52.089951;24.353759
1;1;92.486312;-66.919698;-78.594222
1;1;15.425401;39.145547;44.082827
1;1;81.539277;-51.852397;-95.867908
1;1;27.695706;22.256921;58.555397
1;1;68.191293;-33.480473;-107.249695
1;1;41.854209;2.769413;66.618595
1;1;53.505653;-13.267423;-111.832917
1;1;56.773053;-17.764614;67.630109
1;1;38.652206;7.176593;-109.252478
1;1;71.263812;-37.709432;61.509363
1;1;24.814169;26.223017;-99.713933
1;1;84.172159;-55.476247;48.743933
1;1;13.093873;42.354620;-83.977117
1;1;94.469822;-69.649766;30.350704
1;1;4.424949;54.286370;-63.295616
1;1;101.336497;-79.100933;7.794872
1;1;-0.502041;61.067790;-39.316908
1;1;104.225188;-83.076875;-17.126779
1;1;-1.294615;62.158675;-13.951121
1;1;102.905783;-81.260869;-42.429006
1;1;2.110362;57.472126;10.781121
1;1;97.483385;-73.797579;-66.096246
1;1;9.441651;47.381472;32.909660
1;1;88.389939;-61.281525;-86.243181
1;1;20.115247;32.690527;50.671750
1;1;76.349825;-44.709729;-101.264918
1;1;33.280897;14.569565;62.652474
1;1;62.322150;-25.402291;-109.964834
1;1;47.889833;-5.537910;67.897453
1;1;47.424352;-4.897230;-111.649898
1;1;62.778315;-26.030148;65.988876
1;1;32.843179;15.172032;-106.185880
1;1;76.760335;-45.274748;57.078779
1;1;19.740161;33.206789;-94.008039
1;1;88.722094;-61.738697;41.876934
1;1;9.159076;47.770403;-76.086457
1;1;97.710725;-74.110485;21.594314
1;1;1.942807;57.702745;-53.848754
1;1;103.010198;-81.404585;-2.153382
1;1;-1.333802;62.212611;-29.066376
1;1;104.198361;-83.039951;-27.474425
1;1;-0.409738;60.940746;-3.713470
1;1;101.180566;-78.886311;-52.351755
1;1;4.641388;53.988467;20.190364
1;1;94.197207;-69.274543;-74.803658
1;1;13.417207;41.909588;40.740962
1;1;83.804576;-54.970313;-93.041629
1;1;25.218642;25.666307;56.301273
1;1;70.830543;-37.113089;-105.612841
1;1;39.105598;6.552552;65.631773
1;1;56.308613;-17.125367;-111.515879
1;1;53.971846;-13.909084;67.989200
1;1;41.395594;3.400643;-110.280511
1;1;68.633152;-34.088639;63.185762
1;1;27.279448;22.829850;-102.005144
1;1;81.921602;-52.378623;51.604098
1;1;15.084661;39.614536;-87.348990
1;1;92.778648;-67.322064;34.166797
1;1;5.782660;52.417641;-67.479549
1;1;100.339423;-77.728578;12.262904
1;1;0.114440;60.219277;-43.979611
1;1;104.001640;-82.769187;-12.362729
1;1;-1.468474;62.397971;-18.721166
1;1;103.473569;-82.042359;-37.748437
1;1;1.160013;58.780169;6.283712
1;1;98.797275;-75.605994;-61.872012
1;1;7.790517;49.654064;29.043149
1;1;90.345271;-63.972807;-82.811781
1;1;17.894855;35.746634;47.744141
1;1;78.790836;-48.069493;-98.899696
1;1;30.668123;18.165740;60.896978
1;1;65.054392;-29.162899;-108.854201
1;1;45.092809;-1.688137;67.453913
1;1;50.230175;-8.759115;-111.882328
1;1;60.019850;-22.233447;66.892623
1;1;35.499075;11.516505;-107.742856
1;1;74.260167;-41.833562;59.257821
1;1;22.034561;30.048819;-96.765535
1;1;86.679385;-58.927149;45.157692
1;1;10.909209;45.361551;-79.824811
1;1;96.288196;-72.152542;25.715442
1;1;3.009260;56.234899;-58.270172
1;1;102.321167;-80.456215;2.479830
1;1;-1.035983;61.802698;-33.818649
1;1;104.297716;-83.176701;-22.698207
1;1;-0.904277;61.621420;-8.418036
1;1;102.060391;-80.097287;-47.813003
1;1;3.393886;55.705506;15.908269
1;1;95.787417;-71.463279;-70.863926
1;1;11.516117;44.526214;37.222446
1;1;85.978495;-57.962457;-90.014753
1;1;22.815404;28.974080;53.826620
1;1;73.414999;-40.670287;-103.739942
1;1;36.391652;10.287978;64.398113
1;1;106.726825;-81.416178;-21.904302
1;1;1.454883;63.478220;-9.203502
1;1;104.619806;-78.516115;-47.051697
1;1;5.626749;57.736140;15.186361
1;1;98.466594;-70.046946;-70.195865
1;1;13.638151;46.709391;36.621603
1;1;88.757350;-56.683318;-89.493154
1;1;24.850906;31.276357;53.394705
1;1;76.265507;-39.489771;-103.406355
1;1;38.371813;12.666425;64.169531
1;1;61.986158;-19.835932;-110.827148
1;1;53.123804;-7.637948;68.087765
1;1;47.056787;0.712584;-111.164399
1;1;67.931743;-28.019328;64.837282
1;1;32.666660;20.518894;-104.391242
1;1;81.616039;-46.854146;54.677015
1;1;19.962086;38.005240;-91.047222
1;1;93.086609;-62.642030;38.416324
1;1;9.955104;51.778669;-72.195317
1;1;101.429713;-74.125328;17.350526
1;1;3.442865;60.741998;-49.337258
1;1;105.980745;-80.389286;-6.842289
1;1;0.944129;64.181212;-24.293906
1;1;106.377172;-80.934921;-32.234936
1;1;2.657946;61.822346;0.939800
1;1;102.587415;-75.718768;-56.804649
1;1;8.447792;53.853307;24.353759
1;1;94.913363;-65.156343;-78.594222
1;1;17.852452;40.908903;44.082827
1;1;83.966328;-50.089042;-95.867908
1;1;30.122757;24.020277;58.555397
1;1;70.618344;-31.717118;-107.249695
1;1;44.281260;4.532769;66.618595
1;1;55.932704;-11.504067;-111.832917
1;1;59.200104;-16.001259;67.630109
1;1;41.079257;8.939949;-109.252478
1;1;73.690863;-35.946076;61.509363
1;1;27.241220;27.986372;-99.713933
1;1;86.599210;-53.712892;48.743933
1;1;15.520924;44.117976;-83.977117
1;1;96.896873;-67.886410;30.350704
1;1;6.852000;56.049726;-63.295616
1;1;103.763548;-77.337577;7.794872
1;1;1.925010;62.831145;-39.316908
1;1;106.652239;-81.313519;-17.126779
1;1;1.132436;63.922031;-13.951121
1;1;105.332834;-79.497513;-42.429006
1;1;4.537413;59.235482;10.781121
1;1;99.910436;-72.034223;-66.096246
1;1;11.868702;49.144828;32.909660
1;1;90.816990;-59.518169;-86.243181
1;1;22.542298;34.453883;50.671750
1;1;78.776876;-42.946373;-101.264918
1;1;35.707948;16.332920;62.652474
1;1;64.749201;-23.638935;-109.964834
1;1;50.316884;-3.774554;67.897453
1;1;49.851403;-3.133875;-111.649898
1;1;65.205366;-24.266792;65.988876
1;1;35.270230;16.935387;-106.185880
1;1;79.187386;-43.511392;57.078779
1;1;22.167212;34.970145;-94.008039
1;1;91.149145;-59.975341;41.876934
1;1;11.586127;49.533759;-76.086457
1;1;100.137776;-72.347130;21.594314
1;1;4.369858;59.466101;-53.848754
1;1;105.437249;-79.641229;-2.153382
1;1;1.093249;63.975966;-29.066376
1;1;106.625412;-81.276595;-27.474425
1;1;2.017313;62.704101;-3.713470
1;1;103.607617;-77.122956;-52.351755
1;1;7.068439;55.751822;20.190364
1;1;96.624258;-67.511187;-74.803658
1;1;15.844258;43.672944;40.740962
1;1;86.231627;-53.206957;-93.041629
1;1;27.645693;27.429662;56.301273
1;1;73.257594;-35.349733;-105.612841
1;1;41.532649;8.315908;65.631773
1;1;58.735664;-15.362011;-111.515879
1;1;56.398897;-12.145728;67.989200
1;1;43.822645;5.163999;-110.280511
1;1;71.060203;-32.325283;63.185762
1;1;29.706499;24.593206;-102.005144
1;1;84.348653;-50.615267;51.604098
1;1;17.511712;41.377892;-87.348990
1;1;95.205699;-65.558708;34.166797
1;1;8.209711;54.180996;-67.479549
1;1;102.766474;-75.965222;12.262904
1;1;2.541491;61.982633;-43.979611
1;1;106.428691;-81.005831;-12.362729
1;1;0.958577;64.161327;-18.721166
1;1;105.900620;-80.279004;-37.748437
1;1;3.587064;60.543525;6.283712
1;1;101.224326;-73.842638;-61.872012
1;1;10.217568;51.417419;29.043149
1;1;92.772322;-62.209451;-82.811781
1;1;20.321906;37.509990;47.744141
1;1;81.217887;-46.306137;-98.899696
1;1;33.095174;19.929095;60.896978
1;1;67.481443;-27.399544;-108.854201
1;1;47.519860;0.075219;67.453913
1;1;52.657226;-6.995760;-111.882328
1;1;62.446901;-20.470091;66.892623
1;1;37.926126;13.279861;-107.742856
1;1;76.687218;-40.070206;59.257821
1;1;24.461612;31.812175;-96.765535
1;1;89.106436;-57.163793;45.157692
1;1;13.336260;47.124907;-79.824811
1;1;98.715247;-70.389187;25.715442
1;1;5.436311;57.998255;-58.270172
1;1;104.748218;-78.692859;2.479830
1;1;1.391068;63.566054;-33.818649
1;1;106.724767;-81.413345;-22.698207
1;1;1.522774;63.384776;-8.418036
1;1;104.487442;-78.333932;-47.813003
1;1;5.820937;57.468862;15.908269
1;1;98.214468;-69.699924;-70.863926
1;1;13.943168;46.289570;37.222446
1;1;88.405546;-56.199101;-90.014753
1;1;25.242455;30.737436;53.826620
1;1;75.842050;-38.906932;-103.739942
1;1;38.818703;12.051334;64.398113
1;1;109.153876;-79.652822;-21.904302
1;1;3.881934;65.241575;-9.203502
1;1;107.046857;-76.752760;-47.051697
1;1;8.053800;59.499495;15.186361
1;1;100.893645;-68.283590;-70.195865
1;1;16.065202;48.472746;36.621603
1;1;91.184401;-54.919962;-89.493154
1;1;27.277957;33.039713;53.394705
1;1;78.692558;-37.726415;-103.406355
1;1;40.798864;14.429781;64.169531
1;1;64.413209;-18.072576;-110.827148
1;1;55.550855;-5.874592;68.087765
1;1;49.483838;2.475939;-111.164399
1;1;70.358794;-26.255972;64.837282
1;1;35.093711;22.282250;-104.391242
1;1;84.043090;-45.090790;54.677015
1;1;22.389137;39.768596;-91.047222
1;1;95.513660;-60.878675;38.416324
1;1;12.382155;53.542025;-72.195317
1;1;103.856764;-72.361973;17.350526
1;1;5.869916;62.505353;-49.337258
1;1;108.407796;-78.625931;-6.842289
1;1;3.371180;65.944568;-24.293906
1;1;108.804223;-79.171565;-32.234936
1;1;5.084997;63.585702;0.939800
1;1;105.014466;-73.955412;-56.804649
1;1;10.874843;55.616663;24.353759
1;1;97.340414;-63.392987;-78.594222
1;1;20.279503;42.672258;44.082827
1;1;86.393379;-48.325686;-95.867908
1;1;32.549808;25.783633;58.555397
1;1;73.045395;-29.953762;-107.249695
1;1;46.708311;6.296124;66.618595
1;1;58.359755;-9.740712;-111.832917
1;1;61.627155;-14.237903;67.630109
1;1;43.506308;10.703304;-109.252478
1;1;76.117914;-34.182721;61.509363
1;1;29.668271;29.749728;-99.713933
1;1;89.026261;-51.949536;48.743933
1;1;17.947975;45.881332;-83.977117
1;1;99.323924;-66.123054;30.350704
1;1;9.279051;57.813082;-63.295616
1;1;106.190599;-75.574221;7.794872
1;1;4.352061;64.594501;-39.316908
1;1;109.079290;-79.550163;-17.126779
1;1;3.559487;65.685386;-13.951121
1;1;107.759885;-77.734158;-42.429006
1;1;6.964464;60.998838;10.781121
1;1;102.337487;-70.270867;-66.096246
1;1;14.295753;50.908183;32.909660
1;1;93.244041;-57.754813;-86.243181
1;1;24.969349;36.217239;50.671750
1;1;81.203927;-41.183017;-101.264918
1;1;38.134999;18.096276;62.652474
1;1;67.176252;-21.875579;-109.964834
1;1;52.743935;-2.011199;67.897453
1;1;52.278454;-1.370519;-111.649898
1;1;67.632417;-22.503436;65.988876
1;1;37.697281;18.698743;-106.185880
1;1;81.614437;-41.748036;57.078779
1;1;24.594263;36.733500;-94.008039
1;1;93.576196;-58.211985;41.876934
1;1;14.013178;51.297115;-76.086457
1;1;102.564827;-70.583774;21.594314
1;1;6.796909;61.229457;-53.848754
1;1;107.864300;-77.877873;-2.153382
1;1;3.520300;65.739322;-29.066376
1;1;109.052463;-79.513239;-27.474425
1;1;4.444364;64.467457;-3.713470
1;1;106.034668;-75.359600;-52.351755
1;1;9.495490;57.515178;20.190364
1;1;99.051309;-65.747831;-74.803658
1;1;18.271309;45.436300;40.740962
1;1;88.658678;-51.443602;-93.041629
1;1;30.072744;29.193018;56.301273
1;1;75.684645;-33.586377;-105.612841
1;1;43.959700;10.079264;65.631773
1;1;61.162715;-13.598655;-111.515879
1;1;58.825948;-10.382372;67.989200
1;1;46.249696;6.927355;-110.280511
1;1;73.487254;-30.561928;63.185762
1;1;32.133550;26.356562;-102.005144
1;1;86.775704;-48.851911;51.604098
1;1;19.938763;43.141247;-87.348990
1;1;97.632750;-63.795353;34.166797
1;1;10.636762;55.944352;-67.479549
1;1;105.193525;-74.201866;12.262904
1;1;4.968542;63.745988;-43.979611
1;1;108.855742;-79.242476;-12.362729
1;1;3.385628;65.924682;-18.721166
1;1;108.327671;-78.515648;-37.748437
1;1;6.014115;62.306881;6.283712
1;1;103.651377;-72.079282;-61.872012
1;1;12.644619;53.180775;29.043149
1;1;95.199373;-60.446096;-82.811781
1;1;22.748957;39.273346;47.744141
1;1;83.644938;-44.542781;-98.899696
1;1;35.522225;21.692451;60.896978
1;1;69.908494;-25.636188;-108.854201
1;1;49.946911;1.838575;67.453913
1;1;55.084277;-5.232404;-111.882328
1;1;64.873952;-18.706735;66.892623
1;1;40.353177;15.043217;-107.742856
1;1;79.114269;-38.306850;59.257821
1;1;26.888663;33.575530;-96.765535
1;1;91.533487;-55.400437;45.157692
1;1;15.763311;48.888263;-79.824811
1;1;101.142298;-68.625831;25.715442
1;1;7.863362;59.761611;-58.270172
1;1;107.175269;-76.929503;2.479830
1;1;3.818119;65.329410;-33.818649
1;1;109.151818;-79.649989;-22.698207
1;1;3.949825;65.148132;-8.418036
1;1;106.914493;-76.570576;-47.813003
1;1;8.247988;59.232218;15.908269
1;1;100.641519;-67.936568;-70.863926
1;1;16.370219;48.052926;37.222446
1;1;90.832597;-54.435745;-90.014753
1;1;27.669506;32.500792;53.826620
1;1;78.269101;-37.143576;-103.739942
1;1;41.245754;13.814690;64.398113
2;1;-19.305240;-37.415674;-79.178876
2;1;-19.305240;-11.545772;-77.344316
2;1;-19.305240;-36.897888;-82.811278
2;1;-19.305240;-12.570981;-73.821336
2;1;-19.305240;-35.385776;-86.154324
2;1;-19.305240;-14.539732;-70.725135
2;1;-19.305240;-32.999792;-88.941711
2;1;-19.305240;-17.295194;-68.302353
2;1;-19.305240;-29.930001;-90.951395
2;1;-19.305240;-20.617870;-66.745989
2;1;-19.305240;-26.420943;-92.023288
2;1;-19.305240;-24.243077;-66.180022
2;1;-19.305240;-22.752146;-92.072002
2;1;-19.305240;-27.882032;-66.649536
2;1;-19.305240;-19.215865;-91.093657
2;1;-19.305240;-31.244860;-68.117131
2;1;-19.305240;-16.093798;-89.166187
2;1;-19.305240;-34.063679;-70.465897
2;1;-19.305240;-13.634647;-86.443134
2;1;-19.305240;-36.113943;-73.508735
2;1;-19.305240;-12.034306;-83.141415
2;1;-19.305240;-37.232330;-77.003252
2;1;-19.305240;-11.420257;-79.524041
2;1;-19.305240;-37.329749;-80.671079
2;1;-19.305240;-11.841417;-75.879173
2;1;-19.305240;-36.398441;-84.220038
2;1;-19.305240;-13.264234;-72.497157
2;1;-19.305240;-34.512592;-87.367420
2;1;-19.305240;-15.575369;-69.647402
2;1;-19.305240;-31.822429;-89.862508
2;1;-19.305240;-18.590717;-67.556920
2;1;-19.305240;-28.542247;-91.506544
2;1;-19.305240;-22.070079;-66.392236
2;1;-19.305240;-24.933346;-92.168565
2;1;-19.305240;-25.736289;-66.246128
2;1;-19.305240;-21.283207;-91.795835
2;1;-19.305240;-29.297299;-67.130236
2;1;-19.305240;-17.882598;-90.418045
2;1;-19.305240;-32.469442;-68.974131
2;1;-19.305240;-15.002411;-88.144950
2;1;-19.305240;-35.000027;-71.630931
2;1;-19.305240;-12.872079;-85.157622
2;1;-19.305240;-36.687468;-74.888996
2;1;-19.305240;-11.661303;-81.694031
2;1;-19.305240;-37.397345;-78.488790
2;1;-19.305240;-11.466533;-78.030084
2;1;-19.305240;-37.073110;-82.143556
2;1;-19.305240;-12.303284;-74.457649
2;1;-19.305240;-35.740591;-85.562157
2;1;-19.305240;-14.104901;-71.261304
2;1;-19.305240;-33.505935;-88.472270
2;1;-19.305240;-16.727868;-68.695669
2;1;-19.305240;-30.547154;-90.642076
2;1;-19.305240;-19.963242;-66.965120
2;1;-19.305240;-27.099943;-91.898731
2;1;-19.305240;-23.553294;-66.207512
2;1;-19.305240;-23.438905;-92.142129
2;1;-19.305240;-27.212043;-66.483195
2;1;-19.305240;-19.855676;-91.352882
2;1;-19.305240;-30.648034;-67.770209
2;1;-19.305240;-16.635693;-89.593861
2;1;-19.305240;-33.587560;-69.966031
2;1;-19.305240;-14.035460;-87.005188
2;1;-19.305240;-35.796458;-72.895743
2;1;-19.305240;-12.262108;-83.793075
2;1;-19.305240;-37.098769;-76.325966
2;1;-19.305240;-11.456903;-80.213398
2;1;-19.305240;-37.390753;-79.983450
2;1;-19.305240;-11.683985;-76.551312
2;1;-19.305240;-36.649149;-83.576842
2;1;-19.305240;-12.925267;-73.098536
2;1;-19.305240;-34.933034;-86.819894
2;1;-19.305240;-15.081868;-70.130116
2;1;-19.305240;-32.379111;-89.454268
2;1;-19.305240;-17.981995;-67.882516
2;1;-19.305240;-29.190826;-91.270110
2;1;-19.305240;-21.394625;-66.534777
2;1;-19.305240;-25.622155;-92.122771
2;1;-19.305240;-25.047910;-66.194259
