Number;Type;X;Y;Z
1;3;56.283749;-23.786404;76.546031
1;3;32.996203;-8.471577;48.781162
1;3;3.204442;44.114032;-2.381787
1;3;46.174284;55.888405;29.868414
1;3;14.317586;10.882233;23.159202
1;3;60.242447;23.449311;57.635302
1;3;-6.938202;41.360061;-10.006134
1;3;31.458946;35.623399;26.520650
1;3;51.288539;9.877363;56.186775
1;3;59.419134;24.421201;56.449607
1;3;72.423412;-19.097161;88.532880
1;3;69.200655;28.073642;63.330005
1;3;-3.387201;2.736852;11.433019
1;3;38.114451;47.588889;26.707225
1;3;72.992009;25.881261;67.707596
1;3;31.855475;-11.225714;49.082643
1;3;-22.311774;56.573211;-30.754925
1;3;42.756135;45.790809;31.646537
1;3;72.445556;9.920552;74.794023
1;3;7.163753;21.465146;11.842856
1;3;61.859955;49.927494;46.505169
1;3;56.987122;28.472208;52.387609
1;3;-16.494321;-39.669226;19.999101
1;3;74.319660;34.993096;64.556275
1;3;-1.351309;-25.902626;26.804542
1;3;-15.344168;-15.143561;9.383244
1;3;72.571261;51.150087;55.356278
1;3;75.608455;-42.494704;102.430782
1;3;45.297191;-33.802777;71.622029
1;3;33.702569;39.523971;26.646648
1;3;43.451505;-37.293837;71.652230
1;3;72.303684;-32.229799;94.654127
1;3;76.455110;-42.493372;103.175589
1;3;20.614153;18.674576;25.008391
1;3;60.988792;21.954073;59.001369
1;3;-2.222766;-41.137334;33.260595
1;3;64.944035;4.884633;70.577011
1;3;55.897562;19.614742;55.627951
1;3;-1.508158;51.562644;-10.062659
1;3;10.721990;-11.035814;30.385598
1;3;27.314477;2.882254;38.395414
1;3;-9.678243;50.508510;-16.756219
1;3;40.152680;-23.774529;62.337779
1;3;73.780056;-5.682986;83.367191
1;3;23.645457;9.027458;32.251356
1;3;-20.781884;42.829036;-22.891318
1;3;24.303425;-39.767716;55.966232
1;3;2.151553;-3.887665;19.450547
1;3;50.280407;28.344483;46.543230
1;3;-16.799300;31.786896;-14.149366
1;3;18.235206;-35.822639;48.752955
1;3;42.310135;-15.659392;60.389631
1;3;67.144720;13.448079;68.454366
1;3;-3.816843;-34.049420;28.496450
1;3;7.584750;24.525121;10.762677
1;3;61.666764;5.093611;67.592449
1;3;67.903710;19.529341;66.239272
1;3;54.588978;-38.930115;82.234052
1;3;12.920675;-10.862404;32.239213
1;3;-7.565864;55.934743;-17.469146
1;3;21.457908;11.920007;28.953862
1;3;28.064141;-36.953378;57.942979
1;3;32.407112;43.613820;23.566914
1;3;-14.508542;27.051224;-9.887110
1;3;14.944513;-20.047874;38.376270
1;3;16.457143;-4.222433;32.204650
1;3;66.465814;-26.784248;86.932233
1;3;40.654837;25.385218;39.471479
1;3;-17.388282;-25.948643;12.706584
1;3;-7.995970;-29.137398;22.487963
1;3;-5.796391;50.486251;-13.327883
1;3;24.702695;-29.100762;51.260179
1;3;-14.952217;-42.515538;22.706388
1;3;-17.297499;5.570220;-2.157726
1;3;-21.252410;50.183084;-26.792414
1;3;29.778444;41.998279;22.018487
1;3;7.674989;-5.283100;24.975291
1;3;9.309855;-23.681063;35.137855
1;3;56.450676;15.290855;58.165053
1;3;71.278376;38.273038;60.323433
1;3;49.477947;29.506764;45.285624
1;3;51.466682;21.371704;50.893737
1;3;-12.181084;46.090705;-16.865207
1;3;67.347046;-12.276171;80.829307
1;3;71.470188;-1.662861;79.427377
1;3;31.441124;3.284450;41.838031
1;3;69.210961;37.915342;58.672771
1;3;19.183882;-23.244032;43.624243
1;3;-4.246218;0.240197;11.860451
1;3;27.775508;51.299006;15.845186
1;3;15.146155;-29.091705;42.841815
1;3;35.104046;31.689017;31.595417
1;3;44.448536;39.163939;36.278654
1;3;34.319245;-26.927943;58.696871
1;3;-19.079834;4.198910;-3.076797
1;3;-11.756515;28.344793;-8.077412
1;3;73.412396;22.499572;69.681108
1;3;-12.324727;-25.273438;16.844659
1;3;-5.593690;2.177582;9.755483
1;3;52.245228;-41.143458;81.219921
1;3;59.842924;-25.222543;80.360638
1;3;16.973312;18.939343;21.677271
1;3;68.736410;27.127135;63.370034
1;3;18.739737;35.406944;15.424633
1;3;38.029912;-17.587389;57.535237
1;3;44.601865;20.340876;45.338352
1;3;52.585680;7.054231;58.667395
1;3;42.915169;-27.254589;66.420039
1;3;40.603955;-23.411710;62.563079
1;3;68.281847;50.870159;51.712382
1;3;58.404900;7.591942;63.535987
1;3;11.312465;9.029547;21.391765
1;3;-1.943927;-6.099550;16.893411
1;3;71.806117;-35.797189;95.907473
1;3;38.702257;7.061882;46.440088
1;3;-11.599959;-21.834498;15.852255
1;3;3.512477;-35.085705;35.440900
1;3;-19.201668;-2.904276;0.183813
1;3;54.718539;-17.034368;71.966555
1;3;9.256912;-4.059213;25.787808
1;3;64.921759;7.864756;69.144413
1;3;46.468061;16.992386;48.569088
1;3;-12.935554;34.772835;-12.163267
1;3;3.443859;42.867069;-1.579760
1;3;75.214243;14.490391;75.064991
1;3;70.236393;39.506536;58.821171
1;3;16.572268;34.308513;14.037089
1;3;27.301467;19.537643;30.487034
1;3;63.893824;-5.611711;74.629050
1;3;9.527516;-40.971783;43.527653
1;3;74.784473;39.792600;62.689902
1;3;21.393142;-1.348872;35.188097
1;3;14.934783;1.866312;27.977390
1;3;57.225934;33.098502;50.404377
1;3;2.615705;46.324812;-3.948352
1;3;63.007937;39.622914;52.401688
1;3;33.912065;49.630682;22.039140
1;3;40.089767;-13.544345;57.431885
1;3;-20.500378;26.451780;-14.878413
1;3;26.325561;18.111850;30.303816
1;3;-20.860226;-19.655523;6.665908
1;3;40.769128;-37.525250;69.400248
1;3;20.239315;-10.477884;38.500605
1;3;12.916447;44.737523;5.873542
1;3;63.492209;40.675503;52.328995
1;3;37.651979;44.508117;27.760746
1;3;59.333259;18.833183;59.023481
1;3;25.569441;54.067160;12.590369
1;3;20.487261;14.477501;26.886654
1;3;-15.292641;22.883483;-8.601394
1;3;56.596521;-28.421358;79.019013
1;3;45.694459;10.327980;51.047806
1;3;6.398872;-28.019963;34.632105
1;3;52.180917;37.013603;44.106192
1;3;64.094456;5.247158;69.657112
1;3;13.165266;8.738010;23.161295
1;3;25.065952;44.170664;16.839360
1;3;70.368596;26.339135;65.180714
1;3;-12.416407;18.296905;-3.894346
1;3;-4.238476;8.951480;7.736931
1;3;74.305989;20.558205;71.388346
1;3;-18.271657;-13.881201;6.207202
1;3;38.637107;-28.465321;63.227466
1;3;61.100352;-12.672106;75.517123
1;3;59.106021;27.535669;54.697244
1;3;43.043046;55.074756;27.497292
1;3;-4.056255;14.007251;5.500243
1;3;32.327020;31.849909;29.074095
1;3;65.881243;50.369549;49.836124
1;3;67.884803;21.246853;65.408290
1;3;55.423147;-23.208528;75.514321
1;3;38.157474;28.699647;35.701181
1;3;39.843412;27.156778;37.917098
1;3;11.730022;56.267534;-0.637844
1;3;39.471047;55.934697;23.944590
1;3;28.360255;-32.477095;56.081325
1;3;3.942778;-40.209674;38.249220
1;3;-14.590339;-26.279246;15.326787
1;3;50.272433;-32.377126;75.326534
1;3;22.107751;23.865878;23.862045
1;3;44.154052;-34.872816;71.122894
1;3;72.741306;-38.132250;97.837998
1;3;41.240563;41.785358;32.211279
1;3;60.246976;-7.760495;72.436994
1;3;23.412987;-28.763032;49.964523
1;3;40.328021;19.311073;42.063707
1;3;-9.769097;-41.923396;26.989118
1;3;-21.866751;-23.878354;7.781911
1;3;74.049992;16.230631;73.214813
1;3;0.685614;11.216742;10.998310
1;3;8.897763;13.294397;17.243616
1;3;11.129179;-7.234365;28.941703
1;3;7.335850;32.505752;6.759626
1;3;74.235816;9.084878;76.766484
1;3;-11.867421;7.902871;1.517200
1;3;56.864752;19.932472;56.328867
1;3;-22.932914;-23.061113;6.455722
1;3;20.087330;-9.669122;37.983326
1;3;-11.101040;-33.478624;21.812433
1;3;42.299108;43.555721;32.303883
1;3;-8.854872;39.806278;-10.956963
1;3;-11.972203;42.820585;-15.130814
1;3;10.485943;-29.197146;38.788718
1;3;-0.638827;-18.829916;24.078418
1;3;-18.697659;-10.700686;4.324130
1;3;17.939735;-35.724894;48.446463
1;3;41.834172;-22.291282;63.114990
1;3;71.296704;12.689556;72.469630
1;3;52.111497;34.131186;45.411730
1;3;-4.606568;-34.561572;28.043965
1;3;68.934953;13.754702;69.885198
1;3;2.713684;46.660644;-4.021316
1;3;14.347613;-23.617180;39.543066
1;3;-3.374275;36.928600;-4.767152
1;3;52.921266;-18.299434;70.983957
1;3;-7.943733;-12.409515;14.602657
1;3;39.673960;17.450566;42.369972
1;3;6.960856;-17.132668;29.964843
1;3;34.546831;35.767558;29.171032
1;3;-22.823906;-31.860711;10.723908
1;3;58.241780;5.799830;64.242073
1;3;30.281780;1.131583;41.838038
1;3;-22.827998;25.611129;-16.529185
1;3;42.806427;49.546731;29.909997
1;3;32.500448;11.248148;38.994836
1;3;54.558251;2.349866;62.634658
1;3;50.021926;-25.153120;71.680810
1;3;28.574986;31.284564;26.038663
1;3;33.233317;31.642330;29.970467
1;3;23.365626;19.809585;26.892780
1;3;13.918079;-2.092150;28.959083
1;3;8.370048;45.443635;1.535866
1;3;-20.265775;21.868894;-12.498943
1;3;-8.583897;-30.376588;22.557867
1;3;26.053293;-7.341450;42.132433
1;3;67.743389;14.244074;68.604055
1;3;66.414407;39.743411;55.343787
1;3;60.478573;15.595819;61.566826
1;3;17.427632;-35.873496;48.066038
1;3;53.149841;-19.436204;71.724190
1;3;74.825440;-40.669831;100.876137
1;3;-20.632408;41.655367;-22.203232
1;3;14.267009;-9.383781;32.723526
1;3;70.396101;34.120257;61.515618
1;3;57.950379;-1.391388;67.395127
1;3;-7.518078;-16.899603;17.106339
1;3;44.853071;-12.409585;61.087711
1;3;76.276781;-23.190027;93.866161
1;3;63.470776;-29.690354;85.673137
1;3;68.812574;5.862694;73.519337
1;3;29.753237;30.644111;27.379718
1;3;13.292759;54.649115;1.505421
1;3;-14.035901;-32.738301;18.877416
1;3;-19.382955;10.146730;-6.163758
1;3;33.029660;-41.107310;64.284408
1;3;25.683873;-23.605626;49.518614
1;3;53.078803;51.743559;37.912729
1;3;9.193842;-8.314838;27.750024
1;3;12.765377;11.209492;21.637392
1;3;57.090335;36.554571;48.646340
1;3;-15.290327;30.026943;-11.986330
1;3;25.535259;40.480953;19.001988
1;3;19.725985;-26.670677;45.726235
1;3;29.315139;22.215166;30.990463
1;3;37.687797;49.540040;25.406465
1;3;75.495910;31.279636;67.352594
1;3;17.929712;28.932216;17.781350
1;3;22.009980;50.268952;11.257305
1;3;63.186526;1.048255;70.848576
1;3;30.979278;15.199178;35.782192
1;3;42.648614;-30.352779;67.654315
1;3;-8.646158;-31.676458;23.119365
1;3;44.281891;-36.196379;71.862999
1;3;46.959344;4.264190;55.036539
1;3;-4.670158;13.157221;5.362761
1;3;-22.712987;20.094662;-13.812366
1;3;69.853315;-23.918681;88.556092
1;3;31.423739;19.402104;34.180758
1;3;40.919433;34.586439;35.341810
1;3;39.759868;-1.714974;51.532690
1;3;59.569296;54.514339;42.313566
1;3;65.071258;-35.429107;89.803236
1;3;62.072239;31.290481;55.528561
1;3;29.401605;-41.486578;61.269906
1;3;26.590657;0.235659;39.012973
1;3;31.677719;10.578460;38.587985
1;3;5.962293;-41.862157;40.810807
1;3;55.938046;51.258254;40.660255
1;3;-3.075376;43.796002;-7.760071
1;3;-23.183511;-33.852757;11.351794
1;3;-19.986425;22.154910;-12.388600
1;3;63.507489;39.517499;52.891501
1;3;53.372029;-3.241255;64.241201
1;3;44.815432;-39.800951;74.041815
1;3;6.543268;-18.614036;30.299547
1;3;42.320011;48.782257;29.844197
1;3;68.679137;52.825120;51.135258
1;3;-10.159910;10.352893;1.858936
1;3;17.048679;2.050153;29.751407
1;3;35.230496;53.255771;21.481168
1;3;52.901601;-18.902841;71.252740
1;3;62.668917;10.138986;66.082600
1;3;-8.968638;-8.278524;11.741625
1;3;-5.402500;-9.399099;15.412742
1;3;-3.771328;-7.604950;15.998238
1;3;24.092209;11.461624;31.490572
1;3;74.180914;-0.445683;81.236931
1;3;-20.961136;39.968314;-21.692767
1;3;-6.382368;-25.870462;22.359688
1;3;-10.553852;-13.117723;12.640361
1;3;-4.956964;-17.303576;19.552814
1;3;29.851960;-1.888185;42.891383
1;3;47.323774;17.857202;48.912460
1;3;43.343720;34.056107;37.727726
1;3;-3.456333;-26.664420;25.312364
1;3;-5.976695;-19.707023;19.794553
1;3;16.430301;51.916365;5.563570
1;3;10.045398;-20.579275;34.314793
1;3;24.955126;50.417862;13.779759
1;3;75.713193;-1.912098;83.281309
1;3;58.960080;-20.374387;77.284650
1;3;69.148996;54.043760;50.971145
1;3;63.897031;16.811665;64.000136
1;3;-7.365253;35.790449;-7.741375
1;3;-7.511753;46.120657;-12.768289
1;3;53.591267;41.108957;43.406181
1;3;10.823121;-6.553746;28.349527
1;3;36.085213;-7.498664;51.039591
1;3;14.216270;10.357477;23.318804
1;3;18.980259;-29.816113;46.561025
1;3;76.143514;-29.341252;96.665345
1;3;63.350386;-21.239353;81.560213
1;3;-0.280349;-40.587523;34.710113
1;3;-5.439373;-22.240726;21.468959
1;3;-20.480704;50.498647;-26.262585
1;3;-3.081667;52.125012;-11.714697
1;3;73.208863;-26.689930;92.824440
1;3;24.513565;-39.902358;56.215088
1;3;43.282467;1.727857;53.001796
1;3;76.645362;18.294433;74.521387
1;3;-22.830417;-32.626352;11.081193
1;3;54.452545;9.709759;59.051996
1;3;3.543514;46.550790;-3.238605
1;3;19.440717;18.146929;24.225413
1;3;48.431179;-8.561851;62.413711
1;3;51.039969;-30.235067;74.986683
1;3;30.316848;-38.965619;60.880455
1;3;64.093516;0.499881;71.907141
1;3;39.737490;13.253373;44.415949
1;3;42.275522;-42.675655;73.168549
1;3;71.039086;-13.840444;84.821648
1;3;12.560113;33.572159;10.853713
1;3;62.010285;-34.268854;86.558080
1;3;-19.914609;-3.722899;-0.055758
1;3;37.943132;54.384247;23.334460
1;3;50.247005;-28.007730;73.232456
1;3;36.463022;14.992391;40.708408
1;3;30.480986;-36.537344;59.873637
1;3;48.718330;-13.224789;64.877402
1;3;49.118861;6.285324;55.979596
1;3;31.293191;-35.355499;60.028388
1;3;-5.022460;35.170294;-5.384622
1;3;21.486109;17.651812;26.261034
1;3;-15.554175;41.499438;-17.658162
1;3;46.784869;46.828151;34.701801
1;3;16.288527;30.075838;15.794133
1;3;-11.188564;-28.533796;19.390849
1;3;72.958290;38.290805;61.794092
1;3;-1.438397;-38.889384;32.885358
1;3;-14.093249;-8.146242;7.166935
1;3;-15.119755;53.468817;-22.950795
1;3;62.785902;-10.203620;75.830769
1;3;47.569463;-14.975467;64.695940
1;3;-9.224877;-26.369339;20.093532
1;3;2.949897;31.458649;3.394477
1;3;-10.742019;-34.081666;22.414458
1;3;38.788268;33.980409;33.752763
1;3;73.470091;-2.558168;81.612692
1;3;73.533505;12.379021;74.586260
1;3;61.690743;35.695123;53.104271
1;3;26.420850;-11.221922;44.295922
1;3;21.161025;26.416498;21.819157
1;3;-9.460381;9.390657;2.931068
1;3;-17.640114;-39.813003;19.058455
1;3;6.245152;-9.789534;25.853053
1;3;63.529505;43.665463;50.944184
1;3;41.709030;17.057139;44.348290
1;3;56.173118;-11.423081;70.586726
1;3;70.699696;-17.874539;86.435542
1;3;40.068167;48.741497;27.880884
1;3;72.123047;-10.834619;84.350851
1;3;-8.666821;31.471402;-6.839525
1;3;39.263814;-38.762925;68.661719
1;3;50.030703;15.414650;52.453883
1;3;-2.012519;32.192446;-1.322610
1;3;-21.020536;-31.416035;12.100850
1;3;-15.128045;-7.221956;5.817609
1;3;3.205684;-25.457412;30.605660
1;3;-15.813894;16.805575;-6.178574
1;3;-16.941574;43.096559;-19.636953
1;3;35.613091;-42.651654;67.291223
1;3;-22.021469;-38.185537;14.429245
1;3;17.680158;37.364360;13.563644
1;3;30.840873;7.641980;39.243476
1;3;2.244959;47.693912;-4.923916
1;3;35.679061;12.696440;41.106762
1;3;14.880899;9.390393;24.362508
1;3;28.968721;27.117237;28.361209
1;3;15.967428;24.548198;18.132277
1;3;14.484297;25.894504;16.188119
1;3;9.535258;-38.585310;42.402957
1;3;5.186305;-26.560303;32.872421
1;3;41.671509;28.906779;38.696910
1;3;-4.124879;39.584621;-6.687339
1;3;69.807462;15.327571;69.907646
1;3;3.361640;23.335320;7.608563
1;3;-0.850959;9.952897;10.244668
1;3;57.593468;39.071348;47.896028
1;3;6.594589;52.890512;-3.558175
1;3;8.138246;51.028003;-1.315976
1;3;-22.883750;0.167527;-4.514535
1;3;14.204957;31.524510;13.272784
1;3;-4.561689;-18.195148;20.323562
1;3;63.718178;-41.107497;91.304245
1;3;-19.791050;-3.834243;0.105822
1;3;35.699850;-38.492850;65.395770
1;3;53.546643;36.821720;45.399627
1;3;70.203156;33.101999;61.828532
1;3;2.721845;46.202544;-3.796929
1;3;28.997778;35.728596;24.303833
1;3;71.316017;19.895385;69.070088
1;3;-5.812997;54.621865;-15.303349
1;3;22.094560;46.386590;13.172543
1;3;31.840468;50.656993;19.728588
1;3;20.376362;39.026067;15.149644
1;3;16.967709;-13.359607;36.986445
1;3;-15.257322;-26.691712;14.935107
1;3;74.260546;41.333663;61.497936
1;3;-19.518853;26.115803;-13.854928
1;3;5.261275;-29.496426;34.330551
1;3;54.026602;-8.152462;67.146103
1;3;59.098392;27.742062;54.592668
1;3;-18.323955;13.461004;-6.802778
1;3;60.663256;5.821482;66.363799
1;3;-2.592767;29.366203;-0.493465
1;3;-22.244862;22.636649;-14.605453
1;3;49.933857;50.059785;35.942096
1;3;62.711336;53.150163;45.726784
1;3;3.954159;33.963102;3.091229
1;3;44.794466;-35.202590;71.843105
1;3;73.880801;54.641571;54.853825
1;3;40.552082;-15.131389;58.591405
1;3;-2.738208;-19.361647;22.482128
1;3;55.560982;32.298174;49.317932
1;3;22.528550;-14.638129;42.488689
1;3;66.456758;35.765799;57.267006
1;3;23.445931;-35.631099;53.249929
1;3;-22.087994;-40.014060;15.237642
1;3;-8.397865;33.509474;-7.569047
1;3;66.351280;-26.811099;86.844122
1;3;35.500017;1.834774;46.099033
1;3;24.393087;-24.550258;48.830024
1;3;-20.093905;41.991764;-21.888604
1;3;23.903959;-3.313482;38.330243
1;3;42.062531;-17.553606;61.069744
1;3;36.479479;48.502026;24.834759
1;3;1.608746;36.887403;-0.360311
1;3;73.457440;-4.665696;82.600809
1;3;-21.545580;-22.891540;7.596801
1;3;-12.977265;-31.935783;19.428991
1;3;-3.183644;33.072533;-2.771009
1;3;54.923456;12.421958;58.180658
1;3;50.542347;51.171049;35.950951
1;3;-18.754791;-17.783949;7.632261
1;3;20.201690;15.718692;26.046729
1;3;60.252690;53.025445;43.621200
1;3;11.702066;33.931313;9.927957
1;3;17.173727;-12.035602;36.540075
1;3;44.142573;18.154451;45.970631
1;3;2.026648;23.850312;6.188990
1;3;13.181391;-14.238974;34.069716
1;3;48.526636;56.981779;31.421137
1;3;30.766220;20.638325;33.015707
1;3;6.850643;24.245258;10.249025
1;3;-5.539438;-29.812882;24.971092
1;3;7.496217;1.515277;21.594533
1;3;49.153301;6.877175;55.729300
1;3;52.058842;47.059718;39.235482
1;3;74.851977;-42.321809;101.682764
1;3;57.072234;55.621794;39.589939
1;3;28.912415;31.204097;26.373904
1;3;65.635878;3.641010;71.775792
1;3;31.963515;-41.532316;63.547229
1;3;56.155542;-12.751992;71.201336
1;3;54.308572;46.234597;41.607481
1;3;15.303614;-39.966808;48.136732
1;3;32.231072;21.064443;34.103400
1;3;-16.910043;-16.251453;8.529859
1;3;42.591630;17.804998;44.770789
1;3;41.745685;-15.709233;59.916292
1;3;27.533392;-21.127672;49.972138
1;3;60.158720;-25.855175;80.938635
1;3;2.490002;56.931283;-9.087941
1;3;52.381646;34.516805;45.466747
1;3;-19.291464;49.240215;-24.618848
1;3;61.464352;10.649736;64.779874
1;3;6.941352;-38.755532;40.199857
1;3;34.291242;-35.783137;62.870785
1;3;38.664315;-25.640822;61.912223
1;3;75.906422;-33.836313;98.587870
1;3;55.907283;45.624207;43.304475
1;3;55.112038;20.635618;54.452300
1;3;6.091247;-12.316028;26.915450
1;3;-12.927140;-35.513905;21.169642
1;3;24.767713;56.432639;10.762927
1;3;-12.916942;-10.833808;9.476889
1;3;53.610382;52.466774;38.037856
1;3;45.058738;40.523502;36.171289
1;3;26.962498;26.668804;26.807445
1;3;41.370319;44.267194;31.148795
1;3;26.447782;-18.014810;47.540390
1;3;28.149531;-20.012926;49.986076
1;3;15.628711;-6.327604;32.473394
1;3;1.848460;-19.126686;26.409063
1;3;-21.824096;-15.972944;4.071224
1;3;38.439134;45.548743;27.960399
1;3;28.070056;-1.809546;41.285218
1;3;-17.804218;1.591131;-0.717236
1;3;51.689046;35.020472;44.618140
1;3;36.608894;-22.486649;58.607017
1;3;62.198551;-39.014008;88.973688
1;3;59.669039;-3.710950;70.008112
1;3;50.437135;-24.368431;71.674332
1;3;43.975857;-21.906653;64.818273
1;3;4.340027;-10.939868;24.721098
1;3;8.630197;53.182152;-1.904198
1;3;35.365044;-35.745133;63.798197
1;3;-0.367605;-2.404210;16.529191
1;3;-16.808485;41.702027;-18.858576
1;3;73.967428;-8.670448;84.948627
1;3;65.645446;11.540164;68.038940
1;3;25.135438;-17.350672;46.070042
1;3;63.225742;25.878374;59.110241
1;3;-3.208902;47.760261;-9.757234
1;3;53.543554;-37.737488;80.748140
1;3;-4.749021;-21.348063;21.653537
1;3;29.262516;43.390365;20.904199
1;3;55.915138;46.973876;42.671465
1;3;63.002110;34.523480;54.814385
1;3;10.092836;-21.739878;34.906845
1;3;49.286513;40.106271;40.091464
1;3;57.811381;12.889956;60.501441
1;3;-9.710809;55.035491;-18.931298
1;3;19.876801;41.607854;13.485686
1;3;73.674356;30.041911;66.335654
1;3;-4.234127;50.330837;-11.878698
1;3;-0.113353;49.034882;-7.636098
1;3;18.790023;39.047165;13.742947
1;3;69.435637;-7.841510;80.565575
1;3;63.037719;-10.740888;76.307221
1;3;65.241318;-25.377652;85.187205
1;3;71.097959;7.080772;74.953973
1;3;62.710867;40.270486;51.833096
1;3;-4.816183;26.164112;-0.932846
1;3;17.688080;-11.982815;36.967909
1;3;-16.096483;15.816669;-5.958503
1;3;14.042368;45.302068;6.597190
1;3;-0.494993;34.686538;-1.169041
1;3;32.378802;-29.125161;58.030186
1;3;-4.295028;8.620184;7.844219
1;3;74.351575;-30.077208;95.436574
1;3;34.543920;6.794667;42.905570
1;3;1.289629;53.251579;-8.400129
1;3;-15.101883;7.717929;-1.242899
1;3;12.328017;-29.038339;40.335278
1;3;46.371978;27.077256;43.702887
1;3;-4.668500;31.374184;-3.273104
1;3;49.928315;-1.623248;60.442022
1;3;-5.403680;-20.636903;20.739954
1;3;-10.655659;31.913751;-8.800334
1;3;-9.841687;2.195145;6.007001
1;3;27.685296;49.957633;16.401753
1;3;67.351640;-14.749476;82.006035
